,LFQ Intensity A549_1,LFQ Intensity A549_2,LFQ Intensity A549_3,LFQ Intensity GAMG_1,LFQ Intensity GAMG_2,LFQ Intensity GAMG_3,LFQ Intensity HEK293_1,LFQ Intensity HEK293_2,LFQ Intensity HEK293_3,LFQ Intensity HeLa_1,LFQ Intensity HeLa_2,LFQ Intensity HeLa_3,LFQ Intensity HepG2_1,LFQ Intensity HepG2_2,LFQ Intensity HepG2_3,LFQ Intensity Jurkat_1,LFQ Intensity Jurkat_2,LFQ Intensity Jurkat_3,LFQ Intensity K562_1,LFQ Intensity K562_2,LFQ Intensity K562_3,LFQ Intensity LnCap_1,LFQ Intensity LnCap_2,LFQ Intensity LnCap_3,LFQ Intensity MCF7_1,LFQ Intensity MCF7_2,LFQ Intensity MCF7_3,LFQ Intensity RKO_1,LFQ Intensity RKO_2,LFQ Intensity RKO_3,LFQ Intensity U2OS_1,LFQ Intensity U2OS_2,LFQ Intensity U2OS_3,Gene name
9574,,,,3.9650394830386764e-05,1.0579442118019949e-05,0.00011081773660429333,9.518665757862792e-06,1.083918274016153e-05,1.2681269663730107e-05,8.965911262218066e-06,,9.620285188747073e-06,2.80525370388565e-06,8.799575698318197e-06,1.1307083335309036e-06,,,2.8273807747608897e-05,,,,1.2910232368088165e-05,2.6175920444626103e-05,,,2.4363127409814077e-05,9.333958831395134e-06,,,,4.3722906580243696e-05,2.7049711586458053e-05,1.5073276081521725e-05,BBAP;DTX3L
9575,0.00030780448974446743,0.00039302113682994794,0.00021948041731289537,0.00030796156381413523,0.0003720418256216449,0.00030210594780911954,0.0003296067348902547,0.000525491309610894,0.00046719451759248356,0.00036281851064631863,0.0007649685717472632,0.00033845111304910965,0.00042233993082774034,0.0005163649217694722,0.00047670816771989353,0.0002801012538340311,0.000510076753156495,0.00038316100227245347,0.0003636073424193117,0.00041275284664992254,6.897779090973288e-05,0.0005987562491061913,0.0005343932477799746,0.000641686823420946,0.0005208233507579028,0.0005411517116016387,0.00042886527300535336,0.0005027469460139341,0.0007047059557675855,7.235107354544649e-05,0.0003189907024486554,0.0004039249118442709,0.0006269684019487574,BBC1;OK/SW-cl.46;RPL13;hCG_1723872
9576,1.8466855474156113e-05,2.8676022173587742e-05,0.00011030667081748626,3.9287511060316094e-06,,1.4834717338845282e-05,2.808633535627975e-05,4.0471056163169926e-05,4.201358466445511e-05,3.8735256506981895e-05,7.994855024004485e-05,0.00011239188281554998,4.228653931985831e-05,5.256246593223821e-05,4.5351911135909335e-05,5.690927499609468e-06,8.461405937936933e-06,2.2935715908490706e-05,3.995421887971116e-05,2.229590355874511e-05,8.190968985120126e-05,2.4322771457692875e-05,4.702371775925064e-05,2.7258259483279138e-05,3.176131297113925e-05,5.314911488280532e-05,3.475088594483777e-05,4.4026122850856016e-05,7.587626452296917e-05,5.0091724065201065e-05,3.196818832271109e-05,6.52494174862869e-05,3.5427919870897205e-05,BING4;C6orf11;FP221;WDR46;DADB-159G18.3-001;DAMC-227D19.9-001;hCG_17524
9577,0.0002022660299683813,0.00018350838262773663,5.856805170894234e-05,0.00020319663718526053,0.00027274184046960603,0.00012818088792517746,0.00030024312875813334,0.00026789557380547783,0.0003991946734879618,0.0009573845975116847,0.0009947285726038923,0.0005031447514152821,0.00028162625784741816,0.00022266488444781373,0.0001725323719643946,0.000262579037999581,0.00017330557393849372,0.00018114205927361121,0.0005279826415063009,0.00020928354213438374,0.0002928992647471223,0.00036806884561772535,0.0005487492782771061,0.0002949620353850378,0.00027164795958705085,0.0003968844069573462,0.00041770231385868307,0.00048439476518602356,0.0004858899786166338,0.0007559898759527617,0.00015523549289673839,0.00025639741296722954,0.0001291134998903571,BRIX;BRIX1;BXDC2;hCG_2039716
9578,0.00017909396450947423,0.0001379383121460666,0.00015038405021668562,0.00013242546795560477,9.240038202752472e-05,9.287081904132995e-05,0.00022453449832404295,0.0002421991073738491,0.00018936762735522356,0.0001318725597399123,0.00010343239781487201,0.00017603699510241485,0.00033799256303706804,0.00030484405621539624,0.00039228670799888515,0.0003395236670583786,0.00020649356915169127,0.00031253690033887884,0.00014169960658127345,0.00014466720042854362,6.572782805952509e-05,0.0003144286123756556,0.00029531870957451116,0.00027721908226530084,0.00018677788241072796,0.00015843095365961237,0.0001451666587843636,0.00022287453039624339,0.00012842984012292682,4.790655919837447e-05,0.00011063486874610804,0.0001057912232539832,0.00013921616105716733,C17orf25;CGI-150;GLOD4;My027
9579,,,,2.013105411512219e-05,8.343701657666679e-06,1.526245075455681e-05,9.808126919893002e-06,8.281586420891233e-06,8.213887263138522e-06,,,,,,8.970354225665205e-06,,,6.97761978251702e-06,,,,,1.6976023277445623e-05,9.746487305168686e-06,,,1.7945637096794667e-05,,,,1.8348815126497056e-05,,2.0407680845116908e-05,C17orf31;EST1A;KIAA0732;SMG6;hCG_1813980
9580,2.1139122248877076e-05,2.80826383760945e-05,5.68827752859666e-05,9.20808916985142e-06,1.0129587652799842e-05,2.02759996787959e-05,2.7417577333232462e-05,3.083000095756062e-05,8.344796260940206e-05,2.9709848433703315e-05,1.1735986271422983e-05,4.6751542748987904e-05,2.5574676236722014e-05,2.3114725039014723e-05,9.26086584613307e-06,2.8259407558588415e-05,,4.841414879639167e-05,2.5394147887921084e-05,6.141296664928079e-05,0.0002562449301108279,2.3386490764711665e-05,1.30322967982677e-05,2.1429997553258345e-05,2.071464272835919e-05,3.068209684511082e-05,2.1128023976380612e-05,1.6066690994245738e-05,7.363002398001305e-06,0.00023462645538744416,2.4853183418172222e-05,1.551120861582559e-05,1.816375577000112e-05,C19orf7;KIAA1064;ZC3H4
9581,,,,,,,,,,,,,,,,0.00014567735678544747,8.27209533413441e-05,0.00019433422853144965,,,,,,,,,,,,,,,,C6orf190;C6orf207;THEMIS
9582,1.5355322788991595e-05,8.805335489199013e-06,,1.4287311589587842e-05,8.575683944849298e-06,2.5851471911957898e-06,1.4110781827214169e-05,1.573669538308037e-05,9.40668796032675e-06,7.537918477235584e-06,,8.395584685636851e-06,2.1688131832171542e-05,1.856930851079203e-05,8.83852089591762e-06,2.022814475742574e-05,1.053204075349414e-05,9.830244064996809e-06,2.0339095919504493e-05,,5.559033375682596e-05,,,3.1995295198343805e-06,1.5625015156627178e-05,2.9127421226678833e-05,2.2814023314998727e-05,2.22278491675e-05,1.3636249596752466e-05,6.038331886156142e-05,2.3057383604192715e-05,1.0552142291455469e-05,9.426742709342523e-06,CAP1A;RNGTT;DKFZp686J2031;RP3-488C13.1-002
9583,,,,,,,3.52574644840898e-06,7.0176796336593515e-06,2.7737143782615787e-06,,,4.0431415543974e-06,,,,,,,2.9457619249940713e-06,,,,,,,,,,,,,,,CAP350;CEP350;GM133;KIAA0480;RP11-502H18.1-007
9584,1.0018436511062266e-05,1.695918225886586e-05,2.7255727420230556e-05,2.701422521965536e-05,1.9623784536925108e-05,2.3117095954246846e-05,2.8530611306854945e-05,4.187063411961431e-05,4.112905563690544e-05,1.4153356182450382e-05,2.264923786457159e-05,3.0452429516963526e-05,3.1198674599556427e-06,9.817202101132742e-06,1.5056484902764856e-05,3.205568434313902e-05,7.24802246797255e-06,4.3658951399556015e-05,1.9025743809033037e-05,,2.7135653279016278e-05,1.3631136259014831e-05,2.0656796070402984e-05,1.4189696987483129e-05,5.725711312038272e-05,5.3439456975307836e-05,3.9498343379890365e-05,1.1199649751311776e-05,5.786060120678943e-06,3.0309305109275743e-05,3.289758554840627e-05,2.7455770683742722e-05,4.422935985525696e-05,CCDC22;CXorf37;JM1
9585,0.0001954928825345019,0.000243925333551019,0.0002687037808346091,0.00022338937666294416,0.0002676207397342679,0.00030522231055725115,0.00015237477491724944,0.00022358236114536267,0.00016477060555556935,0.0003363136049324653,0.00033264239034195084,0.0003299392225200588,0.00030002341111437747,0.00027985349282118603,0.0002800222836187247,9.42293190921894e-05,6.739947767947751e-05,9.083689916896114e-05,0.00023592428333042503,0.0001292852790530421,0.0002490160165245639,0.00043960037993008474,0.00031255176955234475,0.0004108621377176753,0.00039439504251798926,0.0005155467298129725,0.00030516159842154715,0.00024474703606331127,0.00020822455466371474,0.00016343684858307041,0.0002317795017595829,0.00023999193030526807,0.00010827686022039625,CCDC47;GK001;MSTP041;PSEC0077
9586,0.001501917059729461,0.001972426857822551,0.0010210424005219754,0.0025517053036356306,0.002396468731511965,0.00241626896442749,0.0033060778589807604,0.0036175416351229193,0.002061563601474773,0.0021699685335066325,0.003134314651396344,0.0020000872745607086,0.0014057566429413414,0.0010647575583358204,0.0017116485361814298,0.0024419628512585578,0.003088414131242365,0.003509346901115495,0.001894770630699118,0.0021138885051371382,0.0008463037816447475,0.0017493352967698232,0.003068541223412111,0.0023452012741036125,0.0012031823357336851,0.00201050443941217,0.0013839037337296932,0.003224062417524949,0.004277617441859118,0.0031187817165801417,0.002429349643138623,0.0028556346227788434,0.0017373073368838526,CDABP0006;PGAM1;PGAMA;hCG_2015269;hCG_25778;RP11-452K12.8-001
9587,,,,,,,,,,,,,0.001292975049686916,0.0014823499110921887,0.001236518427765866,,,,,,,,,,,,,,,,,,,CES1;CES2;SES1
9588,0.00015522796009742872,0.00014169349331320292,2.5691932792808213e-05,0.00010618043892715466,0.00010348508644985239,8.701743463132476e-05,0.000283548319106108,0.00023923490145914562,0.00021535984888223188,0.00016236089484014755,0.00013243158984639262,0.00015713174976297924,0.00017216986718998322,9.091420212545476e-05,0.00012913934907249748,0.00037692943446850666,0.0002928994329747401,0.0002551245787373113,0.00019246849237843132,0.00024152944152150554,0.0005267278497723182,9.845982490079614e-05,0.0002088694687153649,0.0002166696697932501,0.00013321295044024721,0.00025339966500496724,0.00024335421961164234,0.00017707630092587357,0.00024242920757683176,0.00028817213198545236,9.239128873021244e-05,0.00023870286899343188,0.0002130863614838574,CGI-21;HSPC332;PRO2855;USP39;hCG_34614
9589,0.00019818416458659103,0.00012657266010925706,3.9733404383476026e-05,,,,3.386125708726848e-05,4.97501664619849e-05,2.969858363987403e-05,0.0004000630450558896,0.0002972552904618864,0.0003635305777623772,,,,,,,4.4591352431181326e-05,5.576902824857719e-06,4.1131853612718104e-05,,,,,,,9.727549313247133e-06,6.458058012034103e-06,9.89687259613631e-06,,1.6132647289614568e-06,7.324140279085674e-07,CPLA2;PLA2G4;PLA2G4A
9590,0.0011739428371702917,0.0013298660757962853,0.00024771640991732365,0.0010277098435683303,0.0010472340796265451,0.0012724369607724788,0.000588599755149296,0.00048383751418724225,0.0007878630587553239,0.0014364199763078269,0.0015937257616156686,0.0018774956812433877,0.001624307106736657,0.0020036955407569195,0.002372742410957939,0.00016740138733843625,0.00010575709940482913,0.00022351120534737964,0.0006151777855890354,0.0009944296783332487,6.669423285681954e-05,0.003086647669828988,0.0019931774360701466,0.0029315892565497156,0.0017843968474643,0.0012405607499160266,0.001457088333871976,0.0012579067312698015,0.001201085549502449,3.8927810689384704e-05,0.001577625890760755,0.0016310513681087365,0.001965348871671979,CYPB;PPIB
9591,9.213570224333848e-06,1.2724417419551012e-05,,,4.96735006059417e-06,6.321516497516568e-06,3.7983770836775183e-06,1.5168741077444481e-05,1.2852651677744787e-05,1.2656173978395364e-05,1.2433333783248322e-05,5.312451114600207e-06,2.614779939753472e-06,,5.232299472346768e-06,1.0900340209746082e-05,9.016656622336278e-06,1.6495796891491963e-05,4.771167291094833e-06,,7.999858060696777e-05,1.279752713572189e-05,1.4346764254695097e-05,2.2160937119618004e-05,1.3899188578484917e-05,2.1292567682574856e-05,2.2625379947847016e-05,7.594364558749427e-06,,3.0883817651297366e-05,,2.088000694902289e-06,9.78490590615717e-06,DBI1;DDX26;DDX26A;INTS6;hCG_29123
9592,1.0218212975231153e-05,1.0821934662035615e-05,,,2.612990115125954e-06,2.154702302140724e-05,4.3663553481325806e-05,6.71000027882361e-05,6.336650261683147e-05,2.8357467057090638e-05,8.6481774614982e-06,2.2384837533891058e-05,8.481079699891442e-06,,,2.5417864072531615e-05,1.8818392866083654e-05,2.578934432224569e-05,1.8577045485590614e-05,,5.918181519497225e-05,2.556772338684615e-05,3.060785970614479e-05,8.57186102928047e-06,0.00012863686497597266,0.00020457710870101906,0.00020334798863237314,1.1863625835546904e-05,,1.1938835810103963e-05,,,2.78063287939698e-06,DHTKD1;KIAA1630
9593,0.0003502256502633279,0.0004186758469421333,0.0001291129420288985,0.0007430781929473982,0.0008440356038555647,0.0008835482594388693,0.0007622879894292128,0.0008859486245229757,0.0007258347185694013,0.00039316643647797884,0.00032257565872060207,0.00047902364015237216,0.0005145471113826132,0.0005100076983740865,0.0003000796834504508,0.00047144067823934587,0.0005949473451903982,0.0006571315223259886,0.00047335791622739277,0.00047748537844762354,0.0003126513307257735,0.00027091625223805147,0.00029405323530100634,0.00025535191634135394,0.0003860312359489278,0.0005474356000480522,0.0003785444481263263,0.00028268218601846965,0.0002757515370659429,0.0002071815031087623,0.0005790606119361128,0.0005777775179157716,0.000734305284634149,DIFF6;KIAA0158;NEDD5;SEPT2
9594,4.519339321659787e-05,5.686223259973513e-05,5.894361632393918e-06,5.817555246860785e-05,7.04608319659561e-05,6.760289208510496e-05,0.00012718036794417595,7.082939597744408e-05,0.00010932758071304076,0.0001861561704678849,0.00024691734174397685,0.0002063093670581773,0.00015544764410520555,0.00011478542106042086,0.00010833470199447763,0.0002450214202456778,0.00028517570963838547,0.0002634063865260575,0.00024545599540610547,0.00011311054036709155,7.757026614009273e-05,0.00033737978652500133,0.00030800584777524625,0.0004795149164267729,2.2077426484836296e-05,3.43480460443901e-05,1.9055303970807963e-05,0.00012610271617555298,0.000257696156949434,9.238659893914664e-05,8.126041294222327e-05,9.654852400942366e-05,7.215487085994186e-05,DKFZp686M24262;ACADM;hCG_22915;RP4-682C21.1-002
9595,2.203012443937219e-05,1.4038280231534116e-05,,,1.2737340737435917e-05,6.669438553235004e-06,3.829376582083811e-05,4.0896819828827055e-05,3.588374301736398e-05,1.7973201208748077e-05,3.337640777878319e-05,9.197354935420271e-06,3.959589322510634e-05,4.330925684891361e-05,2.847282723911629e-05,4.1069371136238674e-05,7.776989828264435e-05,7.95610123646343e-05,2.4553513382532066e-05,8.231027964078474e-06,6.580793777127684e-05,1.3796504251025378e-05,3.589855454447267e-05,2.601112411980181e-05,1.789544273274322e-05,3.985740653981676e-05,2.4895329633320868e-05,2.9743730752906275e-05,3.604988983695827e-05,0.0001128566044971566,2.8230724573966462e-05,2.466826691182521e-05,3.718498869090575e-05,EDC3;LSM16;PP844;YJDC;YJEFN2
9596,0.000231376874553969,0.0003100429835987301,0.0002850924900958209,0.0001568835890840288,0.00015215799146602193,0.00010557674679467262,0.00023944516782989055,0.00027273918488007255,0.00027321386672754224,0.0003054980456082466,0.00036200085210065535,8.953502241665492e-05,0.00019132959158530262,0.00027344861727736434,0.00017345131351064196,0.00022558491403349516,0.000330396570662344,0.00016280633529515106,0.0002100074223827143,0.00012040210427017415,9.132722916096278e-05,0.00020197148520831876,0.00017613836555241172,0.0002175725598473838,0.000430253535076208,0.0003389768474960635,0.00034363222253623414,0.00046389045984428603,0.0005430001404466215,0.00013654788558363604,0.00022225115415902005,0.00037049609837584994,0.0003657047941921552,EIF3E;EIF3S6;INT6;hCG_2008794
9597,0.000452771362618742,0.0006787954265121774,0.00026490049954184554,0.0004766597888698276,0.0006198859126415653,0.0003828100013300181,0.0003359279016011983,0.0006470882862897372,0.0007606427633405691,0.0006006499375195882,0.0006849400999439818,0.0002584895239250183,0.0004109766468798509,0.0005813835395960265,0.000536733364756084,0.0005858575794069273,0.00028995562009904145,0.00027775910276670436,0.00043968296980473527,0.0005544508800742814,0.0001933429236354311,0.00039716965450401447,0.0004858877635499289,0.00028041621400722104,0.0005203486681310908,0.0006791677202524612,0.0004929000713742509,0.0006808578375441937,0.000650712188997713,0.00021146231363484313,0.00037729671586882505,0.0008221283771404829,0.0005715953061039854,EIF3M;GA17;HFLB5;PCID1;PNAS-125
9598,5.2100747027142675e-06,1.3225676861593273e-05,3.430202643416097e-05,3.885988547002888e-05,3.8267383331183695e-05,4.346015547827143e-05,1.4023650417615091e-05,7.365403404443287e-06,2.201191047417267e-05,,,,2.5962597736732245e-05,,4.294707523417769e-05,,,,,,,,,,4.8546893781941904e-06,1.634127868022832e-05,8.52432267786618e-06,,,,1.546831561980543e-05,4.730626266658227e-06,7.444004958432591e-06,EPS8;hCG_1811074
9599,,,1.318902760590735e-05,,1.474347191410629e-05,1.9820211097174578e-05,3.466187702374992e-06,1.0039510498645902e-05,6.610430412433868e-06,,,3.6319423529649266e-06,,,,,,1.2754525329726153e-05,8.548140356450199e-06,,,9.118324823810834e-06,9.437239179843375e-06,,,4.294247153129679e-06,6.4918709950743606e-06,1.0689525831813781e-05,,,,,3.426672929919651e-06,ERAP140;ESNA1;Nbla00052;Nbla10993;NCOA7;RP1-187J11.1-007;DKFZp451P0217;DKFZp761B2210
9600,2.2993387071771223e-05,1.8888388531110926e-05,,1.9094949594428057e-05,2.0795997990960068e-05,2.6477030497311908e-05,4.227231937326848e-05,5.392070206457443e-05,2.019569195603988e-05,1.2408618607033805e-05,1.1751128972127272e-05,1.6037805664544603e-05,,,,3.331233328360438e-05,,1.4731884342205656e-05,0.00010780741792547029,6.377832028777075e-05,8.17066268304018e-06,,,,1.916643970681764e-05,1.5708837110958486e-05,7.064019363621404e-06,,7.627741066157582e-06,,5.50684718473659e-05,5.517618115543415e-05,7.275530300082696e-05,ERIC1;TACC3
9601,0.00010214166908050369,0.00011071944688312357,0.0002046255111494343,0.0001935207401080076,0.00019218866356467642,0.00021944681181346583,0.00027851980157596003,0.00026149689606615336,0.00025373170499880737,0.0001749582540945002,0.00014614319334896574,0.00017787829036575606,0.0003995638089045035,0.00035518264059280363,0.0004991310565120363,0.00015207823127569436,0.00020064370140141283,0.00022996953158183997,0.0005981700225567848,0.0006035455847249087,0.00019994395640578904,0.00012233791064332147,0.00013441971246080678,0.00016685111816497328,0.00013221734964619653,0.00014164232157582381,0.0002148888496684959,0.00016432151907211045,0.00022843410381170277,0.0001294475930488215,0.00038212814400315605,0.00026897730560674965,0.0003805639566762337,ERK2;MAPK1;PRKM1;PRKM2;hCG_32557
9602,2.8507553649636672e-05,2.2513805380421577e-05,4.166158392319912e-05,2.78432236771918e-05,2.329639743898808e-05,2.659863045413124e-05,9.097374583308964e-06,,4.554080863516166e-06,2.733269380758147e-05,4.374008199250603e-05,2.2826480064082224e-05,4.2989871250259646e-05,4.33503623221679e-05,4.922067815058799e-05,,,,1.7624655810235296e-05,,1.292921869427425e-05,1.885128933251438e-05,3.0213703436216496e-05,1.9167881749012612e-05,7.226657084443092e-05,8.155508344371411e-05,6.47444999604931e-05,,,,,,1.5034973042086901e-06,ERMP1;FXNA;KIAA1815;RP11-207C16.6-001
9603,0.0002886648806888116,0.0003222395983315352,0.00030957920260508894,0.00037841079428349307,0.0005807507332462333,0.00048471256251053825,0.00024056812156891336,0.00034118469267390133,0.0003822114892710325,0.0003696914752347352,0.00023364828241440952,0.00018145583854806122,0.0006462999829367834,0.0009469689334904325,0.0006525226526352872,0.0006831861490880772,0.0007307528720603448,0.00033060567229751636,0.000152724476255386,0.000123973561331682,0.0001806168573531673,0.00034129353297460835,0.00031378845587397253,0.00037776883032024535,0.00039484209474429006,0.0004785320567904663,0.0005449628293181899,0.000808690685829237,0.0007046442979387746,0.0004904977048582404,0.00039709372563687703,0.0005642838734887169,0.0007337694964715877,ERO1L;UNQ434/PRO865
9604,8.839851111629648e-06,,,3.508023679948581e-05,2.3301923213784608e-05,2.6897026798193378e-05,2.8911330415523438e-05,2.1726538436858398e-05,2.827891469287335e-05,6.517881137320933e-06,8.626042485026282e-06,5.706146882470427e-06,2.010759570453899e-05,1.1324413834645638e-05,1.902048527465016e-05,1.4787952703255557e-05,1.3991733705241825e-05,1.8966155223914398e-05,3.841383304116502e-05,1.1664579225103704e-05,6.016671238029297e-05,,3.849931142555453e-06,1.7275241266477272e-05,,3.5723173791282164e-05,2.0374543221684972e-05,2.5610994395980503e-05,,1.9993230804281818e-05,7.745634950421066e-06,8.805512519126853e-06,2.723620872508969e-05,EXOC3;SEC6;SEC6L1;DKFZp762K123;hCG_17068;FLJ00339
